"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"8/3/2020","8/3/2020","8/5/2020","LUV","Southwest Airlines
CUSIP: 844741108","Sell","30","$31.50","$944.97"
"8/3/2020","8/3/2020","8/5/2020","LUV","Southwest Airlines
CUSIP: 844741108","Sell","10","$31.50","$315.00"
"7/29/2020","7/29/2020","7/30/2020","DAL","DAL 3/19/2021 Call $50.00","STC","1","$0.67","$66.98"
"7/27/2020","7/27/2020","7/28/2020","DAL","DAL 3/19/2021 Call $50.00","BTO","1","$0.65","($65.00)"
"7/27/2020","7/27/2020","7/27/2020","","Gold Fee","GOLD","","","($5.00)"
"7/20/2020","7/20/2020","7/22/2020","UAL","United Airlines
CUSIP: 910047109","Buy","10","$33.85","($338.50)"
"7/17/2020","7/17/2020","7/21/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Buy","5","$43.50","($217.50)"
"7/17/2020","7/17/2020","7/21/2020","BA","Boeing
CUSIP: 097023105","Buy","1","$177.78","($177.78)"
"7/16/2020","7/16/2020","7/20/2020","DAL","Delta Air Lines
CUSIP: 247361702","Buy","5","$27.29","($136.44)"
"7/16/2020","7/16/2020","7/20/2020","BA","Boeing
CUSIP: 097023105","Buy","1","$178.76","($178.76)"
"7/16/2020","7/16/2020","7/20/2020","OXY","Occidental Petroleum
CUSIP: 674599105
Bulk Equity Order Allocation Execution","Buy","0.118343","$16.90","($2.00)"
"7/15/2020","7/15/2020","7/15/2020","OXY","Cash Div: R/D 2020-06-15 P/D 2020-07-15 - 200 shares at 0.01","CDIV","","","$2.00"
"7/15/2020","7/15/2020","7/17/2020","BA","Boeing
CUSIP: 097023105","Sell","5","$188.27","$941.33"
"7/15/2020","7/15/2020","7/17/2020","BA","Boeing
CUSIP: 097023105","Buy","10","$188.80","($1,887.97)"
"7/15/2020","7/15/2020","7/17/2020","UAL","United Airlines
CUSIP: 910047109","Buy","10","$36.60","($366.00)"
"7/15/2020","7/15/2020","7/17/2020","LUV","Southwest Airlines
CUSIP: 844741108","Buy","10","$36.05","($360.48)"
"7/15/2020","7/15/2020","7/17/2020","LUV","Southwest Airlines
CUSIP: 844741108","Buy","9","$36.10","($324.90)"
"7/15/2020","7/15/2020","7/17/2020","LUV","Southwest Airlines
CUSIP: 844741108","Buy","1","$36.09","($36.09)"
"7/15/2020","7/15/2020","7/17/2020","DAL","Delta Air Lines
CUSIP: 247361702","Buy","10","$28.79","($287.89)"
"7/15/2020","7/15/2020","7/17/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","10","$78.00","($780.00)"
"7/14/2020","7/14/2020","7/16/2020","DAL","Delta Air Lines
CUSIP: 247361702","Buy","1","$26.12","($26.12)"
"7/14/2020","7/14/2020","7/16/2020","DAL","Delta Air Lines
CUSIP: 247361702","Buy","4","$26.13","($104.52)"
"7/14/2020","7/14/2020","7/16/2020","BA","Boeing
CUSIP: 097023105","Buy","2","$179.80","($359.60)"
"7/14/2020","7/14/2020","7/16/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","25","$75.00","$1,874.95"
"7/13/2020","7/13/2020","7/15/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","16","$85.00","$1,359.96"
"7/13/2020","7/13/2020","7/15/2020","FSLY","Fastly
CUSIP: 31188V100","Sell","9","$85.00","$764.98"
"7/13/2020","7/13/2020","7/15/2020","MRNA","Moderna
CUSIP: 60770K107","Buy","5","$74.98","($374.89)"
"7/10/2020","7/10/2020","7/14/2020","BA","Boeing
CUSIP: 097023105","Sell","5","$169.94","$849.68"
"7/2/2020","7/2/2020","7/7/2020","NKE","Nike
CUSIP: 654106103
Bulk Equity Order Allocation Execution","Buy","0.002531","$98.76","($0.25)"
"7/1/2020","7/1/2020","7/1/2020","NKE","Cash Div: R/D 2020-06-01 P/D 2020-07-01 - 1 shares at 0.245","CDIV","","","$0.25"
"7/1/2020","7/1/2020","7/6/2020","SQ","Block
CUSIP: 852234103","Buy","2","$110.29","($220.58)"
"6/30/2020","6/30/2020","7/2/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","5","$200.23","($1,001.14)"
"6/29/2020","6/29/2020","7/1/2020","BA","Boeing
CUSIP: 097023105","Buy","2","$194.09","($388.18)"
"6/29/2020","6/29/2020","7/1/2020","LUV","Southwest Airlines
CUSIP: 844741108","Sell","5","$34.19","$170.97"
"6/29/2020","6/29/2020","7/1/2020","UAL","United Airlines
CUSIP: 910047109","Sell","5","$34.23","$171.15"
"6/29/2020","6/29/2020","6/29/2020","","Gold Fee","GOLD","","","($2.50)"
"6/26/2020","6/26/2020","6/30/2020","BA","Boeing
CUSIP: 097023105","Sell","9.336486","$169.05","$1,578.29"
"6/25/2020","6/25/2020","6/29/2020","TRXC","TransEnterix
CUSIP: 89366M300","Sell","250","$0.54","$133.87"
"6/23/2020","6/23/2020","6/25/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","4.996844","$79.23","($395.90)"
"6/23/2020","6/23/2020","6/25/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","0.05178","$79.18","($4.10)"
"6/23/2020","6/23/2020","6/25/2020","AAL","American Airlines
CUSIP: 02376R102","Sell","25","$13.81","$345.30"
"6/23/2020","6/23/2020","6/25/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","16.347513","$79.52","($1,300.00)"
"6/23/2020","6/23/2020","6/25/2020","NET","Cloudflare
CUSIP: 18915M107","Sell","35","$36.50","$1,277.47"
"6/22/2020","6/22/2020","6/23/2020","TRXC","TRXC 1/15/2021 Call $1.00","BTO","1","$0.15","($15.00)"
"6/22/2020","6/22/2020","6/23/2020","TRXC","TRXC 1/15/2021 Call $1.00","BTO","4","$0.15","($60.00)"
"6/22/2020","6/22/2020","6/24/2020","TRXC","TransEnterix
CUSIP: 89366M300","Sell","250","$0.58","$143.80"
"6/22/2020","6/22/2020","6/23/2020","TRXC","TRXC 10/16/2020 Call $2.00","STC","1","$0.05","$4.98"
"6/22/2020","6/22/2020","6/24/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","28.720144","$69.64","($2,000.00)"
"6/22/2020","6/22/2020","6/24/2020","MSFT","Microsoft
CUSIP: 594918104","Sell","10","$198.77","$1,987.66"
"6/18/2020","6/18/2020","6/22/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","14.661323","$194.89","($2,857.33)"
"6/18/2020","6/18/2020","6/22/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","0.732058","$194.89","($142.67)"
"6/18/2020","6/18/2020","6/18/2020","","ACH Deposit","ACH","","","$3,000.00"
"6/17/2020","6/17/2020","6/19/2020","NET","Cloudflare
CUSIP: 18915M107","Buy","5","$35.83","($179.15)"
"6/17/2020","6/17/2020","6/19/2020","AKAM","Akamai
CUSIP: 00971T101","Sell","2","$101.94","$203.88"
"6/17/2020","6/17/2020","6/19/2020","NET","Cloudflare
CUSIP: 18915M107","Buy","5","$34.27","($171.34)"
"6/17/2020","6/17/2020","6/19/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","20","$59.26","($1,185.10)"
"6/17/2020","6/17/2020","6/19/2020","ROKU","Roku
CUSIP: 77543R102","Sell","10","$121.52","$1,215.13"
"6/17/2020","6/17/2020","6/19/2020","NET","Cloudflare
CUSIP: 18915M107","Buy","3","$33.70","($101.10)"
"6/17/2020","6/17/2020","6/19/2020","NET","Cloudflare
CUSIP: 18915M107","Buy","12","$33.70","($404.40)"
"6/17/2020","6/17/2020","6/19/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","20","$58.34","($1,166.85)"
"6/17/2020","6/17/2020","6/19/2020","NET","Cloudflare
CUSIP: 18915M107","Buy","10","$32.10","($321.00)"
"6/17/2020","6/17/2020","6/19/2020","AKAM","Akamai
CUSIP: 00971T101","Buy","2","$100.69","($201.38)"
"6/17/2020","6/17/2020","6/19/2020","FSLY","Fastly
CUSIP: 31188V100","Buy","10","$54.00","($540.00)"
"6/16/2020","6/16/2020","6/18/2020","LUV","Southwest Airlines
CUSIP: 844741108","Buy","5","$36.37","($181.85)"
"6/16/2020","6/16/2020","6/18/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Buy","5","$48.02","($240.10)"
"6/16/2020","6/16/2020","6/18/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Buy","5","$48.23","($241.14)"
"6/15/2020","6/15/2020","6/17/2020","AAL","American Airlines
CUSIP: 02376R102","Buy","25","$16.02","($400.50)"
"6/15/2020","6/15/2020","6/17/2020","UAL","United Airlines
CUSIP: 910047109","Buy","5","$37.92","($189.62)"
"6/15/2020","6/15/2020","6/17/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Buy","5","$46.35","($231.74)"
"6/12/2020","6/12/2020","6/16/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Buy","3","$47.07","($141.21)"
"6/12/2020","6/12/2020","6/16/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.00374","$2,553.14","($9.55)"
"6/12/2020","6/12/2020","6/16/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.074596","$2,553.14","($190.45)"
"6/12/2020","6/12/2020","6/16/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","0.003387","$1,417.08","($4.80)"
"6/12/2020","6/12/2020","6/16/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","0.067182","$1,417.08","($95.20)"
"6/12/2020","6/12/2020","6/16/2020","BA","Boeing
CUSIP: 097023105","Buy","3","$181.81","($545.42)"
"6/12/2020","6/12/2020","6/16/2020","MSFT","Microsoft
CUSIP: 594918104
Bulk Equity Order Allocation Execution","Buy","0.053543","$190.50","($10.20)"
"6/11/2020","6/11/2020","6/11/2020","MSFT","Cash Div: R/D 2020-05-21 P/D 2020-06-11 - 20 shares at 0.51","CDIV","","","$10.20"
"6/11/2020","6/11/2020","6/15/2020","AMZN","Amazon
CUSIP: 023135106","Sell","0.121452","$2,563.00","$311.28"
"6/11/2020","6/11/2020","6/15/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Sell","0.877721","$1,403.16","$1,231.55"
"6/11/2020","6/11/2020","6/15/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Buy","2","$47.57","($95.14)"
"6/11/2020","6/11/2020","6/15/2020","LUV","Southwest Airlines
CUSIP: 844741108","Sell","5","$33.59","$167.96"
"6/11/2020","6/11/2020","6/12/2020","XOM","XOM 1/21/2022 Call $70.00","STC","2","$2.03","$405.98"
"6/11/2020","6/11/2020","6/15/2020","T","AT&T
CUSIP: 00206R102","Sell","10","$30.98","$309.83"
"6/11/2020","6/11/2020","6/15/2020","ROKU","Roku
CUSIP: 77543R102","Sell","10","$112.14","$1,121.34"
"6/11/2020","6/11/2020","6/15/2020","NIO","NIO
CUSIP: 62914V106","Sell","50","$6.05","$302.51"
"6/11/2020","6/11/2020","6/15/2020","BA","Boeing
CUSIP: 097023105","Sell","2","$185.37","$370.74"
"6/11/2020","6/11/2020","6/15/2020","BA","Boeing
CUSIP: 097023105","Sell","3","$185.14","$555.40"
"6/9/2020","6/9/2020","6/10/2020","TRXC","TRXC 10/16/2020 Call $2.00","BTO","1","$0.15","($15.00)"
"6/8/2020","6/8/2020","6/10/2020","TRXC","TransEnterix
CUSIP: 89366M300","Buy","199","$0.83","($165.17)"
"6/8/2020","6/8/2020","6/10/2020","TRXC","TransEnterix
CUSIP: 89366M300","Buy","62","$0.83","($51.46)"
"6/8/2020","6/8/2020","6/10/2020","UBER","Uber
CUSIP: 90353T100","Buy","5","$36.40","($182.00)"
"6/8/2020","6/8/2020","6/10/2020","NIO","NIO
CUSIP: 62914V106","Buy","50","$6.01","($300.50)"
"6/8/2020","6/8/2020","6/10/2020","UAL","United Airlines
CUSIP: 910047109","Buy","5","$46.28","($231.39)"
"6/5/2020","6/5/2020","6/8/2020","NIO","NIO 6/5/2020 Call $4.50","OASGN","2","",""
"6/5/2020","6/5/2020","6/9/2020","NIO","NIO
CUSIP: 62914V106
2 NIO Options Assigned","Sell","200","$4.50","$899.96"
"6/5/2020","6/5/2020","6/9/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Buy","10","$52.98","($529.79)"
"6/5/2020","6/5/2020","6/9/2020","UAL","United Airlines
CUSIP: 910047109","Buy","5","$45.59","($227.95)"
"6/5/2020","6/5/2020","6/9/2020","UBER","Uber
CUSIP: 90353T100","Buy","5","$38.00","($190.00)"
"6/5/2020","6/5/2020","6/9/2020","SQ","Block
CUSIP: 852234103","Buy","2","$89.48","($178.97)"
"6/5/2020","6/5/2020","6/9/2020","ZM","Zoom
CUSIP: 98980L101","Sell","5","$199.30","$996.47"
"6/5/2020","6/5/2020","6/9/2020","MRNA","Moderna
CUSIP: 60770K107","Buy","5","$57.97","($289.85)"
"6/5/2020","6/5/2020","6/9/2020","TRXC","TransEnterix
CUSIP: 89366M300","Buy","200","$0.74","($147.00)"
"6/4/2020","6/4/2020","6/8/2020","TRXC","TransEnterix
CUSIP: 89366M300","Buy","15","$0.60","($9.00)"
"6/4/2020","6/4/2020","6/8/2020","BA","Boeing
CUSIP: 097023105","Buy","3","$185.08","($555.24)"
"6/4/2020","6/4/2020","6/8/2020","BA","Boeing
CUSIP: 097023105","Buy","2","$185.30","($370.60)"
"6/4/2020","6/4/2020","6/8/2020","RTX","RTX Corporation
CUSIP: 75513E101","Sell","5","$67.42","$337.10"
"6/3/2020","6/3/2020","6/5/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.001931","$2,469.76","($4.77)"
"6/3/2020","6/3/2020","6/5/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.03856","$2,469.76","($95.23)"
"6/3/2020","6/3/2020","6/5/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","0.003326","$1,439.67","($4.79)"
"6/3/2020","6/3/2020","6/5/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","0.066131","$1,439.67","($95.21)"
"6/3/2020","6/3/2020","6/5/2020","ROKU","Roku
CUSIP: 77543R102","Buy","5","$107.33","($536.67)"
"6/3/2020","6/3/2020","6/5/2020","ZM","Zoom
CUSIP: 98980L101","Sell","4","$218.50","$873.98"
"6/2/2020","6/2/2020","6/4/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","1","$184.85","($184.85)"
"6/1/2020","6/1/2020","6/3/2020","ZM","Zoom
CUSIP: 98980L101","Sell","1","$206.33","$206.33"
"6/1/2020","6/1/2020","6/3/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","0.007335","$182.66","($1.34)"
"6/1/2020","6/1/2020","6/3/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","0.145985","$182.66","($26.66)"
"6/1/2020","6/1/2020","6/3/2020","UBER","Uber
CUSIP: 90353T100","Buy","0.105401","$35.66","($3.76)"
"6/1/2020","6/1/2020","6/3/2020","UBER","Uber
CUSIP: 90353T100","Buy","0.00673","$35.66","($0.24)"
"5/29/2020","5/29/2020","6/2/2020","RTX","RTX Corporation
CUSIP: 75513E101","Buy","5","$64.54","($322.69)"
"5/26/2020","5/26/2020","5/27/2020","NIO","NIO 6/5/2020 Call $4.50","STO","2","$0.14","$27.98"
"5/26/2020","5/26/2020","5/28/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","0.293434","$1,443.57","($423.59)"
"5/26/2020","5/26/2020","5/28/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","0.01483","$1,443.57","($21.41)"
"5/21/2020","5/21/2020","5/26/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.001937","$2,466.61","($4.78)"
"5/21/2020","5/21/2020","5/26/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.038603","$2,466.61","($95.22)"
"5/20/2020","5/20/2020","5/22/2020","CCL","Carnival
CUSIP: 143658300","Sell","100","$14.20","$1,420.45"
"5/20/2020","5/20/2020","5/22/2020","CCL","Carnival
CUSIP: 143658300","Sell","25","$14.20","$355.00"
"5/19/2020","5/19/2020","5/21/2020","GOOGL","Alphabet Class A
CUSIP: 02079K305","Buy","0.5","$1,387.75","($693.87)"
"5/19/2020","5/19/2020","5/21/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.001931","$2,473.96","($4.78)"
"5/19/2020","5/19/2020","5/21/2020","AMZN","Amazon
CUSIP: 023135106","Buy","0.03849","$2,473.96","($95.22)"
"5/19/2020","5/19/2020","5/21/2020","CLR","Continental Resources
CUSIP: 212015101","Buy","10","$13.64","($136.39)"
"5/14/2020","5/14/2020","5/14/2020","","ACH Deposit","ACH","","","$1,300.00"
"5/14/2020","5/14/2020","5/18/2020","NKE","Nike
CUSIP: 654106103","Buy","1","$86.24","($86.24)"
"5/13/2020","5/13/2020","5/15/2020","CLR","Continental Resources
CUSIP: 212015101","Buy","15","$12.74","($191.16)"
"5/13/2020","5/13/2020","5/15/2020","ZM","Zoom
CUSIP: 98980L101","Buy","4","$165.00","($660.00)"
"5/13/2020","5/13/2020","5/15/2020","BA","Boeing
CUSIP: 097023105","Buy","1","$121.00","($121.00)"
"5/13/2020","5/13/2020","5/15/2020","ZM","Zoom
CUSIP: 98980L101","Buy","5","$167.00","($835.00)"
"5/12/2020","5/12/2020","5/14/2020","BA","Boeing
CUSIP: 097023105","Buy","1","$125.00","($125.00)"
"5/12/2020","5/12/2020","5/14/2020","UBER","Uber
CUSIP: 90353T100","Buy","5","$32.00","($160.00)"
"5/11/2020","5/11/2020","5/13/2020","BA","Boeing
CUSIP: 097023105","Buy","1","$128.94","($128.94)"
"5/8/2020","5/8/2020","5/12/2020","BA","Boeing
CUSIP: 097023105","Buy","1","$132.87","($132.87)"
"5/7/2020","5/7/2020","5/11/2020","BA","Boeing
CUSIP: 097023105","Buy","1","$128.33","($128.33)"
"5/6/2020","5/6/2020","5/6/2020","NIO","ADR Fee: R/D 2020-04-17 P/D 2020-05-06 - 200.000 shares at 0.02","AFEE","","","($4.00)"
"5/6/2020","5/6/2020","5/8/2020","ZM","Zoom
CUSIP: 98980L101","Buy","1","$146.71","($146.71)"
"5/5/2020","5/6/2020","5/5/2020","NIO","REVERT: ADR Fee: R/D 2020-04-17 P/D 2020-05-05 - 200.000 shares at 0.02","AFEE","","","$4.00"
"5/5/2020","5/5/2020","5/5/2020","NIO","ADR Fee: R/D 2020-04-17 P/D 2020-05-05 - 200.000 shares at 0.02","AFEE","","","($4.00)"
"4/29/2020","4/29/2020","5/1/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Sell","5","$48.70","$243.50"
"4/29/2020","4/29/2020","5/1/2020","SFIX","Stitch Fix
CUSIP: 860897107","Sell","5","$16.76","$83.80"
"4/29/2020","4/29/2020","5/1/2020","BA","Boeing
CUSIP: 097023105","Buy","4","$137.87","($551.48)"
"4/28/2020","4/28/2020","4/30/2020","BA","Boeing
CUSIP: 097023105","Buy","2","$130.00","($260.00)"
"4/28/2020","4/28/2020","4/30/2020","ROKU","Roku
CUSIP: 77543R102","Buy","2","$122.90","($245.79)"
"4/28/2020","4/28/2020","4/30/2020","MRNA","Moderna
CUSIP: 60770K107","Buy","5","$50.40","($252.00)"
"4/27/2020","4/27/2020","4/29/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","4","$174.39","($697.56)"
"4/24/2020","4/24/2020","4/27/2020","XOM","XOM 1/21/2022 Call $70.00","BTO","2","$2.06","($412.00)"
"4/24/2020","4/24/2020","4/28/2020","LUV","Southwest Airlines
CUSIP: 844741108","Buy","5","$28.98","($144.90)"
"4/24/2020","4/24/2020","4/28/2020","BA","Boeing
CUSIP: 097023105","Buy","1","$130.89","($130.89)"
"4/23/2020","4/23/2020","4/27/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","1","$171.02","($171.02)"
"4/23/2020","4/23/2020","4/27/2020","DIS","Disney
CUSIP: 254687106","Sell","5","$101.06","$505.28"
"4/22/2020","4/22/2020","4/24/2020","UAL","United Airlines
CUSIP: 910047109","Buy","10","$26.00","($260.00)"
"4/22/2020","4/22/2020","4/24/2020","BA","Boeing
CUSIP: 097023105","Buy","1","$136.09","($136.09)"
"4/22/2020","4/22/2020","4/24/2020","NKE","Nike
CUSIP: 654106103","Sell","12","$88.99","$1,067.85"
"4/21/2020","4/21/2020","4/23/2020","LUV","Southwest Airlines
CUSIP: 844741108","Buy","5","$30.00","($150.00)"
"4/21/2020","4/21/2020","4/23/2020","NFLX","Netflix
CUSIP: 64110L106","Sell","2","$446.41","$892.80"
"4/21/2020","4/21/2020","4/23/2020","NFLX","Netflix
CUSIP: 64110L106","Buy","1","$473.58","($473.58)"
"4/21/2020","4/21/2020","4/23/2020","NFLX","Netflix
CUSIP: 64110L106","Sell","1","$453.00","$453.00"
"4/21/2020","4/21/2020","4/23/2020","DAL","Delta Air Lines
CUSIP: 247361702","Buy","5","$22.98","($114.90)"
"4/21/2020","4/21/2020","4/23/2020","BA","Boeing
CUSIP: 097023105","Buy","1","$138.18","($138.18)"
"4/21/2020","4/21/2020","4/23/2020","SQ","Block
CUSIP: 852234103","Buy","1","$57.03","($57.03)"
"4/21/2020","4/21/2020","4/23/2020","ROKU","Roku
CUSIP: 77543R102","Buy","1","$120.13","($120.13)"
"4/20/2020","4/20/2020","4/22/2020","T","AT&T
CUSIP: 00206R102","Buy","10","$31.00","($310.00)"
"4/20/2020","4/20/2020","4/22/2020","NFLX","Netflix
CUSIP: 64110L106","Buy","2","$438.31","($876.62)"
"4/17/2020","4/17/2020","4/21/2020","BA","Boeing
CUSIP: 097023105","Buy","1","$149.15","($149.15)"
"4/17/2020","4/17/2020","4/21/2020","LUV","Southwest Airlines
CUSIP: 844741108","Buy","5","$32.50","($162.50)"
"4/17/2020","4/17/2020","4/21/2020","LUV","Southwest Airlines
CUSIP: 844741108","Buy","5","$32.50","($162.50)"
"4/17/2020","4/17/2020","4/21/2020","DAL","Delta Air Lines
CUSIP: 247361702","Buy","10","$24.07","($240.70)"
"4/16/2020","4/16/2020","4/20/2020","ROKU","Roku
CUSIP: 77543R102","Buy","5","$127.46","($637.28)"
"4/16/2020","4/16/2020","4/20/2020","SQ","Block
CUSIP: 852234103","Buy","2","$58.08","($116.17)"
"4/16/2020","4/16/2020","4/20/2020","ROKU","Roku
CUSIP: 77543R102","Buy","2","$125.98","($251.95)"
"4/16/2020","4/16/2020","4/20/2020","DAL","Delta Air Lines
CUSIP: 247361702","Buy","5","$23.00","($115.00)"
"4/15/2020","4/15/2020","4/17/2020","SFIX","Stitch Fix
CUSIP: 860897107","Buy","5","$15.86","($79.30)"
"4/15/2020","4/15/2020","4/17/2020","LUV","Southwest Airlines
CUSIP: 844741108","Buy","5","$33.00","($165.00)"
"4/13/2020","4/13/2020","4/15/2020","MSFT","Microsoft
CUSIP: 594918104","Sell","10","$162.35","$1,623.46"
"4/9/2020","4/9/2020","4/14/2020","XOM","Exxon Mobil
CUSIP: 30231G102","Buy","5","$44.93","($224.65)"
"4/6/2020","4/6/2020","4/8/2020","MSFT","Microsoft
CUSIP: 594918104","Sell","10","$162.00","$1,619.96"
"4/3/2020","4/3/2020","4/7/2020","UBER","Uber
CUSIP: 90353T100","Buy","10","$22.80","($228.00)"
"4/3/2020","4/3/2020","4/7/2020","MRNA","Moderna
CUSIP: 60770K107","Buy","5","$34.83","($174.15)"
"4/1/2020","4/1/2020","4/3/2020","CCL","Carnival
CUSIP: 143658300","Buy","25","$9.55","($238.75)"
"4/1/2020","4/1/2020","4/3/2020","CCL","Carnival
CUSIP: 143658300","Buy","25","$11.50","($287.50)"
"4/1/2020","4/1/2020","4/3/2020","CLR","Continental Resources
CUSIP: 212015101","Buy","25","$7.26","($181.50)"
"3/31/2020","3/31/2020","4/2/2020","DIS","Disney
CUSIP: 254687106","Buy","5","$96.65","($483.25)"
"3/30/2020","3/30/2020","4/1/2020","CCL","Carnival
CUSIP: 143658300","Buy","25","$12.93","($323.25)"
"3/30/2020","3/30/2020","4/1/2020","CLR","Continental Resources
CUSIP: 212015101","Buy","50","$7.30","($365.00)"
"3/30/2020","3/30/2020","3/31/2020","MSFT","MSFT 1/15/2021 Call $200.00","STC","5","$4.15","$2,074.94"
"3/27/2020","3/27/2020","3/30/2020","MSFT","MSFT 1/15/2021 Call $200.00","STC","1","$3.40","$339.98"
"3/27/2020","3/27/2020","3/30/2020","MSFT","MSFT 1/15/2021 Call $200.00","STC","1","$3.40","$339.98"
"3/26/2020","3/26/2020","3/30/2020","ROKU","Roku
CUSIP: 77543R102","Buy","5","$90.00","($450.00)"
"3/26/2020","3/26/2020","3/30/2020","CCL","Carnival
CUSIP: 143658300","Buy","50","$17.80","($890.00)"
"3/23/2020","3/23/2020","3/24/2020","MSFT","MSFT 1/15/2021 Call $200.00","BTO","2","$2.20","($440.00)"
"3/23/2020","3/23/2020","3/25/2020","BA","Boeing
CUSIP: 097023105","Sell","30","$105.00","$3,149.93"
"3/23/2020","3/23/2020","3/25/2020","SQ","Block
CUSIP: 852234103","Buy","3","$37.80","($113.40)"
"3/20/2020","3/20/2020","3/24/2020","SQ","Block
CUSIP: 852234103","Buy","1","$37.80","($37.80)"
"3/20/2020","3/20/2020","3/24/2020","SQ","Block
CUSIP: 852234103","Buy","1","$37.80","($37.80)"
"3/20/2020","3/20/2020","3/24/2020","SQ","Block
CUSIP: 852234103","Buy","10","$39.00","($390.00)"
"3/20/2020","3/20/2020","3/24/2020","OXY","Occidental Petroleum
CUSIP: 674599105","Buy","100","$10.00","($1,000.00)"
"3/20/2020","3/20/2020","3/23/2020","MSFT","MSFT 1/15/2021 Call $200.00","BTO","5","$3.65","($1,825.00)"
"3/20/2020","3/20/2020","3/24/2020","CLR","Continental Resources
CUSIP: 212015101","Buy","100","$9.50","($950.00)"
"3/19/2020","3/19/2020","3/20/2020","MSFT","MSFT 1/15/2021 Call $200.00","STC","5","$5.70","$2,849.92"
"3/18/2020","3/18/2020","3/18/2020","","ACH Deposit","ACH","","","$500.00"
"3/18/2020","3/18/2020","3/20/2020","OXY","Occidental Petroleum
CUSIP: 674599105","Buy","100","$10.28","($1,027.88)"
"3/18/2020","3/18/2020","3/20/2020","BA","Boeing
CUSIP: 097023105","Buy","30","$101.00","($3,030.00)"
"3/17/2020","3/17/2020","3/19/2020","BA","Boeing
CUSIP: 097023105","Sell","25","$125.00","$3,124.93"
"3/17/2020","3/17/2020","3/17/2020","","ACH Deposit","ACH","","","$3,000.00"
"3/17/2020","3/17/2020","3/17/2020","","ACH Deposit","ACH","","","$2,000.00"
"3/17/2020","3/17/2020","3/19/2020","BA","Boeing
CUSIP: 097023105","Buy","25","$120.00","($3,000.00)"
"3/17/2020","3/17/2020","3/17/2020","","ACH Deposit","ACH","","","$3,000.00"
"3/16/2020","3/16/2020","3/18/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","8","$140.00","($1,120.00)"
"3/16/2020","3/16/2020","3/16/2020","","ACH Deposit","ACH","","","$2,000.00"
"3/12/2020","3/12/2020","3/16/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","2","$144.00","($288.00)"
"3/9/2020","3/9/2020","3/10/2020","MSFT","MSFT 1/15/2021 Call $200.00","BTO","5","$5.40","($2,700.00)"
"3/9/2020","3/9/2020","3/9/2020","","ACH Deposit","ACH","","","$1,800.00"
"3/9/2020","3/9/2020","3/9/2020","","ACH Deposit","ACH","","","$1,200.00"
"3/6/2020","3/6/2020","3/10/2020","NKE","Nike
CUSIP: 654106103","Buy","4","$88.91","($355.64)"
"3/6/2020","3/6/2020","3/10/2020","MSFT","Microsoft
CUSIP: 594918104","Buy","10","$161.84","($1,618.37)"
"3/6/2020","3/6/2020","3/6/2020","","ACH Deposit","ACH","","","$2,000.00"
"2/28/2020","2/28/2020","3/3/2020","NKE","Nike
CUSIP: 654106103","Buy","1","$90.00","($90.00)"
